date,store_number,store_name,city,state,zip_code,item_number,category_name,vendor_name,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars
2012-01-31,3952,Lot-A-Spirits,BETTENDORF,IA,52722,67595,COFFEE LIQUEURS,The Patron Spirits Company,Patron Xo Cafe,6,750,14.49,21.74,6,130.44
2012-01-31,2613,Hy-Vee Food Store #1 / Council Bluff,COUNCIL BLUFFS,IA,51501,67296,MISCELLANEOUS SCHNAPPS,Diageo Americas,Yukon Jack Perma Frost Schnapps,12,750,8.54,12.81,6,76.86
2012-01-31,3390,Okoboji Avenue Liquor,MILFORD,IA,51351,55088,BLACKBERRY BRANDIES,Luxco-St Louis,Paramount Blackberry Brandy,6,1750,10.75,16.12,6,96.72
2012-01-31,2645,Hy-Vee Drugstore / Muscatine,MUSCATINE,IA,52761,55084,BLACKBERRY BRANDIES,Luxco-St Louis,Paramount Blackberry Brandy,24,375,3.34,5.0,3,15.0
2012-01-31,4042,Lake Ohana Market / Mineola,GLENWOOD,IA,51534,67527,COFFEE LIQUEURS,Pernod Ricard USA/Austin Nichols,Kahlua Coffee Liqueur,12,1000,14.81,22.22,3,66.66
2012-01-31,4267,Main Street Market Of Anita,ANITA,IA,50020,86507,TRIPLE SEC,Luxco-St Louis,Paramount Triple Sec,12,1000,3.75,5.62,3,16.86
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,26906,BOTTLED IN BOND BOURBON,Brown-Forman Corporation,Jack Daniels Single Barrel Why.,6,750,22.88,35.07,4,140.28
2012-01-31,4306,Northside One Stop / Hampton,HAMPTON,IA,50441,82881,CINNAMON SCHNAPPS,Jim Beam Brands,Dekuyper Hot Damn! 100 Proof,12,750,6.77,10.15,4,40.6
2012-01-31,2191,Keokuk Spirits,KEOKUK,IA,52632,86251,TRIPLE SEC,Luxco-St Louis,Juarez Triple Sec,12,1000,2.21,3.31,12,39.72
2012-01-31,3952,Lot-A-Spirits,BETTENDORF,IA,52722,86251,TRIPLE SEC,Luxco-St Louis,Juarez Triple Sec,12,1000,2.21,3.31,12,39.72
2012-01-31,3952,Lot-A-Spirits,BETTENDORF,IA,52722,76487,AMERICAN AMARETTO,Luxco-St Louis,Paramount Amaretto,12,1000,4.04,6.06,12,72.72
2012-01-31,3495,Great Pastimes,MONTICELLO,IA,52310,54448,APRICOT BRANDIES,Luxco-St Louis,Paramount Apricot Flavored Brandy,6,1750,10.75,16.12,1,16.12
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,54448,APRICOT BRANDIES,Luxco-St Louis,Paramount Apricot Flavored Brandy,6,1750,10.75,16.12,1,16.12
2012-01-31,2625,Hy-Vee Wine and Spirits #2,DAVENPORT,IA,52804,86251,TRIPLE SEC,Luxco-St Louis,Juarez Triple Sec,12,1000,2.21,3.31,36,119.16
2012-01-31,3952,Lot-A-Spirits,BETTENDORF,IA,52722,86390,TRIPLE SEC,Sazerac North America,Montezuma Triple Sec,12,1000,2.13,3.19,36,114.84
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,67524,COFFEE LIQUEURS,Pernod Ricard USA/Austin Nichols,Kahlua Coffee Liqueur,24,375,6.43,9.65,1,9.65
2012-01-31,3700,Avoca Liquor,AVOCA,IA,51521,52314,APRICOT BRANDIES,Heaven Hill Brands,Christian Bros Brandy,24,375,2.93,4.4,1,4.4
2012-01-31,3725,Armstrong Liquor Store,ARMSTRONG,IA,50514,82881,CINNAMON SCHNAPPS,Jim Beam Brands,Dekuyper Hot Damn! 100 Proof,12,750,6.77,10.15,1,10.15
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,82604,APPLE SCHNAPPS,Jim Beam Brands,Dekuyper Sour Apple Pucker,24,375,3.06,4.59,2,9.18
2012-01-31,3697,Oky Doky #2 / Dubuque,DUBUQUE,IA,52004,15626,IRISH WHISKIES,Pernod Ricard USA/Austin Nichols,Jameson,12,750,13.46,20.2,1,20.2
2012-01-31,3612,B and C Liquor / Maquoketa,MAQUOKETA,IA,52060,55084,BLACKBERRY BRANDIES,Luxco-St Louis,Paramount Blackberry Brandy,24,375,3.34,5.0,2,10.0
2012-01-31,3495,Great Pastimes,MONTICELLO,IA,52310,67556,COFFEE LIQUEURS,Jim Beam Brands,Kamora Coffee Liqueur,12,750,6.29,9.44,1,9.44
2012-01-31,3959,Hartig Drug Company #8 / University,DUBUQUE,IA,52001,85796,ROCK & RYE,Sazerac North America,Mr. Boston Rock & Rye,12,750,4.93,7.39,1,7.39
2012-01-31,4616,C's Spencer Liquor,SPENCER,IA,51301,82881,CINNAMON SCHNAPPS,Jim Beam Brands,Dekuyper Hot Damn! 100 Proof,12,750,6.77,10.15,1,10.15
2012-01-31,2603,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,IA,52722,15656,IRISH WHISKIES,Pernod Ricard USA/Austin Nichols,Jameson 12YR HA,12,750,21.4,32.1,1,32.1
2012-01-31,3717,The Liquor Stop / Sumner,SUMNER,IA,50674,26906,BOTTLED IN BOND BOURBON,Brown-Forman Corporation,Jack Daniels Single Barrel Why.,6,750,22.88,35.07,1,35.07
2012-01-31,4312,I-80 Liquor / Council Bluffs,COUNCIL BLUFFS,IA,51501,5036,SINGLE MALT SCOTCH,Pernod Ricard USA/Austin Nichols,Glenlivet 12 Yr Malt Scotch,12,750,21.17,31.75,1,31.75
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,42006,JAMAICA RUM,Campari(skyy),Appleton Signature Blend,12,750,8.96,13.45,1,13.45
2012-01-31,4156,Fareway Stores #412 / Oelwein,OELWEIN,IA,50662,33256,FLAVORED GINS,Pernod Ricard USA/Austin Nichols,Seagrams Lime Twisted Gin,12,750,5.9,8.85,2,17.7
2012-01-31,2556,Hy-Vee Wine and Spirits / Esthervill,ESTHERVILLE,IA,51334,84170,MISCELLANEOUS SCHNAPPS,Sazerac North America,99 Bananas,12,750,9.5,14.25,2,28.5
2012-01-31,3994,Great Spirits Wine & Liquor Co.,ARNOLDS PARK,IA,51331,67426,COFFEE LIQUEURS,Heaven Hill Brands,Copa De Oro Mexican Coffee,12,750,5.29,7.94,2,15.88
2012-01-31,2603,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,IA,52722,33256,FLAVORED GINS,Pernod Ricard USA/Austin Nichols,Seagrams Lime Twisted Gin,12,750,5.9,8.85,2,17.7
2012-01-31,3816,Swils,RED OAK,IA,51566,82784,BUTTERSCOTCH SCHNAPPS,Jim Beam Brands,Dekuyper Buttershots Burst Schnapps,24,375,3.06,4.59,4,18.36
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,84159,APPLE SCHNAPPS,Sazerac North America,99 Apples,12,750,9.5,14.25,2,28.5
2012-01-31,3612,B and C Liquor / Maquoketa,MAQUOKETA,IA,52060,85796,ROCK & RYE,Sazerac North America,Mr. Boston Rock & Rye,12,750,4.93,7.39,2,14.78
2012-01-31,3959,Hartig Drug Company #8 / University,DUBUQUE,IA,52001,76486,AMERICAN AMARETTO,Luxco-St Louis,Paramount Amaretto,12,750,3.37,5.06,2,10.12
2012-01-31,2534,Hy-Vee Drugtown / Urbandale,URBANDALE,IA,50322,67556,COFFEE LIQUEURS,Jim Beam Brands,Kamora Coffee Liqueur,12,750,6.29,9.44,2,18.88
2012-01-31,2522,Hy-Vee Wine and Spirits / Spirit Lak,SPIRIT LAKE,IA,51360,71441,CINNAMON SCHNAPPS,Jim Beam Brands,After Shock Cinnamon Liqueur Mini,12,500,15.83,23.74,1,23.74
2012-01-31,3808,Thriftway,LA PORTE CITY,IA,50651,86251,TRIPLE SEC,Luxco-St Louis,Juarez Triple Sec,12,1000,2.21,3.31,1,3.31
2012-01-31,2619,Hy-Vee Wine and Spirits / WDM,WEST DES MOINES,IA,50266,83906,TROPICAL FRUIT SCHNAPPS,"Sazerac Co., Inc.",Maui Blue Hawaiian Schnapps,12,750,3.67,5.5,3,16.5
2012-01-31,2556,Hy-Vee Wine and Spirits / Esthervill,ESTHERVILLE,IA,51334,84166,MISCELLANEOUS SCHNAPPS,Sazerac North America,99 Blackberries,12,750,9.5,14.25,3,42.75
2012-01-31,2613,Hy-Vee Food Store #1 / Council Bluff,COUNCIL BLUFFS,IA,51501,67536,COFFEE LIQUEURS,Pernod Ricard USA/Austin Nichols,Kahlua Especial,12,750,11.73,17.59,3,52.77
2012-01-31,2839,CVS Pharmacy #8659 / Davenport,DAVENPORT,IA,52804,5133,SINGLE MALT SCOTCH,"Moet Hennessy USA, Inc.",Glenmorangie 10 Yr Single Malt Scotch,6,750,19.96,29.94,3,89.82
2012-01-31,4158,Fareway Stores #409 / Carroll,CARROLL,IA,51401,76486,AMERICAN AMARETTO,Luxco-St Louis,Paramount Amaretto,12,750,3.37,5.06,3,15.18
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,15656,IRISH WHISKIES,Pernod Ricard USA/Austin Nichols,Jameson 12YR HA,12,750,21.4,32.1,3,96.3
2012-01-31,3495,Great Pastimes,MONTICELLO,IA,52310,55087,BLACKBERRY BRANDIES,Luxco-St Louis,Paramount Blackberry Brandy,12,1000,6.21,9.32,2,18.64
2012-01-31,3700,Avoca Liquor,AVOCA,IA,51521,55087,BLACKBERRY BRANDIES,Luxco-St Louis,Paramount Blackberry Brandy,12,1000,6.21,9.32,2,18.64
2012-01-31,2629,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,IA,51503,89788,TEQUILA,Jim Beam Brands,Sauza Gold,6,1750,18.37,27.55,30,826.5
2012-01-31,4602,Cheap Smokes / Beer City,PACIFIC JUNCTION,IA,51561,89489,TEQUILA,Drinks Americas,Kah Reposado Mini,48,150,4.98,7.47,1,7.47
2012-01-31,3521,Ameristar Casino / Council Bluffs,COUNCIL BLUFFS,IA,51501,88296,TEQUILA,The Patron Spirits Company,Patron Tequila Silver,12,750,26.08,39.13,12,469.56
2012-01-31,2616,Hy-Vee Food and Drug / Clinton,CLINTON,IA,52732,87938,TEQUILA,Luxco-St Louis,Juarez Tequila Silver,6,1750,12.71,19.07,6,114.42
2012-01-31,2233,Forbes Liquor Locker / remi,SPIRIT LAKE,IA,51360,89388,TEQUILA,Luxco-St Louis,Juarez Tequila Gold,6,1750,12.71,19.07,6,114.42
2012-01-31,2413,Beecher Beverage,DUBUQUE,IA,52001,89577,TEQUILA,Sazerac North America,Montezuma Gold Tequila,12,1000,7.02,10.53,12,126.36
2012-01-31,2625,Hy-Vee Wine and Spirits #2,DAVENPORT,IA,52804,89387,TEQUILA,Luxco-St Louis,Juarez Tequila Gold,12,1000,6.67,10.0,12,120.0
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,89198,TEQUILA,Proximo,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.37,2,60.74
2012-01-31,2448,Bottle Boutique,INDIANOLA,IA,50125,89175,TEQUILA,Diageo Americas,Don Julio Anejo Tequila,6,750,30.97,46.45,1,46.45
2012-01-31,2507,Hy-Vee Food Store #1 / Burlington,BURLINGTON,IA,52601,89386,TEQUILA,Luxco-St Louis,Juarez Tequila Gold,12,750,6.29,9.43,1,9.43
2012-01-31,2649,Hy-Vee #3 / Dubuque,DUBUQUE,IA,52001,89566,TEQUILA,Sazerac North America,Monte Alban Mezcal,12,750,13.25,19.88,1,19.88
2012-01-31,2555,Hy-Vee Food Store / Keokuk,KEOKUK,IA,52632,89646,TEQUILA,The Patron Spirits Company,Patron Anejo,12,750,30.0,45.0,1,45.0
2012-01-31,3842,Bancroft Liquor Store,BANCROFT,IA,50517,89121,TEQUILA,"Bacardi U.S.A., Inc.",Cazadores Reposado,12,750,18.66,27.99,1,27.99
2012-01-31,2651,Hy-Vee / Waverly,WAVERLY,IA,50677,89796,TEQUILA,Jim Beam Brands,Sauza Conmemorativo,12,750,14.17,21.25,1,21.25
2012-01-31,3911,"Burg Spirits, Llc.",WILLIAMSBURG,IA,52361,87510,TEQUILA,Proximo,1800 Silver Tequila,12,750,14.5,21.74,2,43.48
2012-01-31,4509,A J'S LIQUOR II,AMES,IA,50010,87510,TEQUILA,Proximo,1800 Silver Tequila,12,750,14.5,21.74,2,43.48
2012-01-31,2624,Hy-Vee #2 / Dubuque,DUBUQUE,IA,52002,88296,TEQUILA,The Patron Spirits Company,Patron Tequila Silver,12,750,26.08,39.13,2,78.26
2012-01-31,3162,Nash Finch / Wholesale Food,MUSCATINE,IA,52761,89447,TEQUILA,Luxco-St Louis,La Prima Tequila/gold,12,1000,6.69,10.04,1,10.04
2012-01-31,4355,Kum & Go #124 / Story City,STORY CITY,IA,50248,89194,TEQUILA,Proximo,Jose Cuervo Especial Reposado Flask,24,375,5.49,8.24,10,82.4
2012-01-31,2532,Hy-Vee Food Store #2 / Des Moines,DES MOINES,IA,50317,87510,TEQUILA,Proximo,1800 Silver Tequila,12,750,14.5,21.74,3,65.22
2012-01-31,3963,Tobacco Hut #14 / Council Bluffs,COUNCIL BLUFFS,IA,51501,89193,TEQUILA,Proximo,Jose Cuervo Especial Reposado Tequila,48,200,3.0,4.49,10,44.9
2012-01-31,4421,KUM & GO #1 / HAMPTON,HAMPTON,IA,50441,43025,SPICED RUM,Heaven Hill Brands,Admiral Nelson Spiced Rum Traveler,12,750,5.77,8.66,12,103.92
2012-01-31,4432,Kum & Go #201 Coralville,CORALVILLE,IA,52241,43025,SPICED RUM,Heaven Hill Brands,Admiral Nelson Spiced Rum Traveler,12,750,5.77,8.66,12,103.92
2012-01-31,3563,Wal-Mart 0559 / Muscatine,MUSCATINE,IA,52761,43205,SPICED RUM,"Bacardi U.S.A., Inc.",Bacardi Oakheart,12,750,8.49,12.74,12,152.88
2012-01-31,4073,"Uptown Liquor, Llc",FOREST CITY,IA,50436,45887,SPICED RUM,"WILLIAM GRANT AND SONS, INC.",Sailor Jerry Spiced Navy Rum,12,1000,10.5,15.75,3,47.25
2012-01-31,4130,"Boyd Grocery, Inc.",KEOSAUQUA,IA,52565,43027,SPICED RUM,Heaven Hill Brands,Admiral Nelson Spiced Rum,12,1000,7.27,10.91,12,130.92
2012-01-31,2487,Anamosa Family Foods,ANAMOSA,IA,52205,43022,SPICED RUM,Heaven Hill Brands,Admiral Nelson Spiced Rum Mini,12,500,3.78,5.66,24,135.84
2012-01-31,2613,Hy-Vee Food Store #1 / Council Bluff,COUNCIL BLUFFS,IA,51501,45887,SPICED RUM,"WILLIAM GRANT AND SONS, INC.",Sailor Jerry Spiced Navy Rum,12,1000,10.5,15.75,12,189.0
2012-01-31,4262,Cork and Bottle / Carroll,CARROLL,IA,51401,44658,SPICED RUM,Luxco-St Louis,Lady Bligh Spiced Rum,6,1750,9.68,14.53,1,14.53
2012-01-31,2555,Hy-Vee Food Store / Keokuk,KEOKUK,IA,52632,43022,SPICED RUM,Heaven Hill Brands,Admiral Nelson Spiced Rum Mini,12,500,3.78,5.66,12,67.92
2012-01-31,2587,Hy-Vee Food Store / Johnston,JOHNSTON,IA,50131,43316,SPICED RUM,Diageo Americas,Captain Morgan Private Stock Rum,12,750,11.45,17.18,1,17.18
2012-01-31,2624,Hy-Vee #2 / Dubuque,DUBUQUE,IA,52002,43024,SPICED RUM,Heaven Hill Brands,Admiral Nelson Spiced Rum,24,375,2.74,4.11,2,8.22
2012-01-31,2205,Ding's Honk And Holler,CLARINDA,IA,51632,43316,SPICED RUM,Diageo Americas,Captain Morgan Private Stock Rum,12,750,11.45,17.18,2,34.36
2012-01-31,3728,Brewski's Beverage,COUNCIL BLUFFS,IA,51503,43027,SPICED RUM,Heaven Hill Brands,Admiral Nelson Spiced Rum,12,1000,7.27,10.91,1,10.91
2012-01-31,4213,Sunny's Mart,CLINTON,IA,52732,43333,SPICED RUM,Diageo Americas,Captain Morgan Spiced Rum Pet,48,200,1.95,2.92,5,14.6
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,43316,SPICED RUM,Diageo Americas,Captain Morgan Private Stock Rum,12,750,11.45,17.18,3,51.54
2012-01-31,3354,Sam's Club 8238 / Davenport,DAVENPORT,IA,52807,42717,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,12,1000,9.77,14.66,48,703.68
2012-01-31,3952,Lot-A-Spirits,BETTENDORF,IA,52722,44499,FLAVORED RUM,Jim Beam Brands,Cruzan Mango Rum,12,750,6.38,9.57,12,114.84
2012-01-31,2616,Hy-Vee Food and Drug / Clinton,CLINTON,IA,52732,43410,FLAVORED RUM,Diageo Americas,Captain Morgan Parrot Bay Coconut,12,750,7.49,11.23,12,134.76
2012-01-31,2549,Hy-Vee Food Store / Indianola,INDIANOLA,IA,50125,44499,FLAVORED RUM,Jim Beam Brands,Cruzan Mango Rum,12,750,6.38,9.57,12,114.84
2012-01-31,2524,Hy-Vee Food Store / Dubuque,DUBUQUE,IA,52001,44557,FLAVORED RUM,Jim Beam Brands,Cruzan Strawberry Rum,12,750,6.38,9.57,4,38.28
2012-01-31,4509,A J'S LIQUOR II,AMES,IA,50010,43287,FLAVORED RUM,Diageo Americas,Captain Morgan Parrot Bay Mango,12,750,7.49,11.23,4,44.92
2012-01-31,3482,Kick The Can,CARROLL,IA,51401,43137,FLAVORED RUM,"Bacardi U.S.A., Inc.",Bacardi Limon,12,1000,10.24,15.35,12,184.2
2012-01-31,3554,Dick's Beverage Depot,TRIPOLI,IA,50676,42717,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,12,1000,9.77,14.66,12,175.92
2012-01-31,3728,Brewski's Beverage,COUNCIL BLUFFS,IA,51503,42717,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,12,1000,9.77,14.66,12,175.92
2012-01-31,2650,Hy-Vee Wine and Spirits / Harlan,HARLAN,IA,51537,42717,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,12,1000,9.77,14.66,12,175.92
2012-01-31,2593,Hy-Vee Food Store / Carroll,CARROLL,IA,51401,43137,FLAVORED RUM,"Bacardi U.S.A., Inc.",Bacardi Limon,12,1000,10.24,15.35,36,552.6
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,42714,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,24,375,3.86,5.79,1,5.79
2012-01-31,2651,Hy-Vee / Waverly,WAVERLY,IA,50677,45995,FLAVORED RUM,Jim Beam Brands,Calico Jack Whipped,12,750,4.0,6.5,1,6.5
2012-01-31,3612,B and C Liquor / Maquoketa,MAQUOKETA,IA,52060,43410,FLAVORED RUM,Diageo Americas,Captain Morgan Parrot Bay Coconut,12,750,7.49,11.23,1,11.23
2012-01-31,4083,Fareway Stores #909 / Ankeny,ANKENY,IA,50021,44419,FLAVORED RUM,Jim Beam Brands,Cruzan Black Cherry Rum,12,750,6.38,9.57,2,19.14
2012-01-31,3549,Quicker Liquor Store,FORT MADISON,IA,52627,44419,FLAVORED RUM,Jim Beam Brands,Cruzan Black Cherry Rum,12,750,6.38,9.57,2,19.14
2012-01-31,4067,Freeman Foods,WELLMAN,IA,52356,45995,FLAVORED RUM,Jim Beam Brands,Calico Jack Whipped,12,750,4.0,6.5,2,13.0
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,42665,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Black Mini,12,500,3.3,4.95,4,19.8
2012-01-31,3816,Swils,RED OAK,IA,51566,65200,CREAM LIQUEURS,Mccormick Distilling Company,Tequila Rose Liqueur,12,750,10.05,15.07,12,180.84
2012-01-31,2641,Hy-Vee Drugstore / Council Bluffs,COUNCIL BLUFFS,IA,51501,68022,CREAM LIQUEURS,Diageo Americas,Bailey's Salted Caramel,12,750,12.78,19.18,12,230.16
2012-01-31,2573,Hy-Vee Food Store / Muscatine,MUSCATINE,IA,52761,80458,CREAM LIQUEURS,Gemini Spirits,Ryan's Cream Liqueur,6,1750,11.54,17.31,6,103.86
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,68022,CREAM LIQUEURS,Diageo Americas,Bailey's Salted Caramel,12,750,12.78,19.18,4,76.72
2012-01-31,2465,Sid's Beverage Shop,DUBUQUE,IA,52003,68037,CREAM LIQUEURS,Diageo Americas,Bailey's Original Irish Cream,12,1000,16.5,24.74,12,296.88
2012-01-31,2191,Keokuk Spirits,KEOKUK,IA,52632,74086,CREAM LIQUEURS,Diageo Americas,Godiva Liqueur,12,750,16.42,24.62,1,24.62
2012-01-31,3728,Brewski's Beverage,COUNCIL BLUFFS,IA,51503,74090,CREAM LIQUEURS,Diageo Americas,Godiva White Chocolate Liqueur,12,750,16.42,24.62,1,24.62
2012-01-31,3738,Hartig Drug Company #4 / Dubuque,DUBUQUE,IA,52001,68126,CREAM LIQUEURS,Campari(skyy),Carolan's Irish Cream Liqueur,12,750,7.69,11.54,1,11.54
2012-01-31,2657,Hy-Vee Food Store / Bedford,BEDFORD,IA,50833,65200,CREAM LIQUEURS,Mccormick Distilling Company,Tequila Rose Liqueur,12,750,10.05,15.07,2,30.14
2012-01-31,4312,I-80 Liquor / Council Bluffs,COUNCIL BLUFFS,IA,51501,80457,CREAM LIQUEURS,Gemini Spirits,Ryan's Cream Liqueur,12,1000,7.22,10.83,1,10.83
2012-01-31,4073,"Uptown Liquor, Llc",FOREST CITY,IA,50436,68842,CREAM LIQUEURS,Luxco-St Louis,St. Brendan's Superior Irish Cream Liqueur,12,1000,10.68,16.03,4,64.12
2012-01-31,3584,L and M Beverage,OELWEIN,IA,50662,34359,IMPORTED VODKA,"Bacardi U.S.A., Inc.",Grey Goose Vodka,12,200,4.86,7.29,12,87.48
2012-01-31,2954,Dahl's / Ingersoll,DES MOINES,IA,50300,34456,IMPORTED VODKA,Diageo Americas,Ketel One Imported Vodka,12,750,13.0,19.49,12,233.88
2012-01-31,2613,Hy-Vee Food Store #1 / Council Bluff,COUNCIL BLUFFS,IA,51501,34820,IMPORTED VODKA,"Constellation Wine Company, Inc.",Svedka Vodka,12,750,7.97,11.95,12,143.4
2012-01-31,4312,I-80 Liquor / Council Bluffs,COUNCIL BLUFFS,IA,51501,34155,IMPORTED VODKA,"Moet Hennessy USA, Inc.",Belvedere Vodka,6,750,17.15,25.73,6,154.38
2012-01-31,2556,Hy-Vee Wine and Spirits / Esthervill,ESTHERVILLE,IA,51334,34368,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Fris Danish Vodka,6,1750,10.25,15.38,6,92.28
2012-01-31,2651,Hy-Vee / Waverly,WAVERLY,IA,50677,34368,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Fris Danish Vodka,6,1750,10.25,15.38,6,92.28
2012-01-31,3858,Harolds Jack N Jill / Davenport,DAVENPORT,IA,52806,34004,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Absolut Swedish Vodka 80 Prf,24,375,5.87,8.8,3,26.4
2012-01-31,2962,Dahl's / Johnston,JOHNSTON,IA,50131,34746,IMPORTED VODKA,Stoli Group,Stolichnaya Russian Vodka 80 Prf,12,750,12.24,18.37,4,73.48
2012-01-31,2593,Hy-Vee Food Store / Carroll,CARROLL,IA,51401,34422,IMPORTED VODKA,"Bacardi U.S.A., Inc.",Grey Goose Vodka,6,1000,21.77,32.66,12,391.92
2012-01-31,3697,Oky Doky #2 / Dubuque,DUBUQUE,IA,52004,34821,IMPORTED VODKA,"Constellation Wine Company, Inc.",Svedka Vodka,6,1750,13.89,20.84,1,20.84
2012-01-31,2641,Hy-Vee Drugstore / Council Bluffs,COUNCIL BLUFFS,IA,51501,34421,IMPORTED VODKA,"Bacardi U.S.A., Inc.",Grey Goose Vodka Mini,10,600,20.0,30.0,2,60.0
2012-01-31,3697,Oky Doky #2 / Dubuque,DUBUQUE,IA,52004,34155,IMPORTED VODKA,"Moet Hennessy USA, Inc.",Belvedere Vodka,6,750,17.15,25.73,1,25.73
2012-01-31,2460,"Liquor Barn, Inc.",HAMPTON,IA,50441,34456,IMPORTED VODKA,Diageo Americas,Ketel One Imported Vodka,12,750,13.0,19.49,2,38.98
2012-01-31,2616,Hy-Vee Food and Drug / Clinton,CLINTON,IA,52732,34122,IMPORTED VODKA,Wilson Daniels Ltd.,Crystal Head Vodka,6,750,26.0,39.0,2,78.0
2012-01-31,2629,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,IA,51503,34122,IMPORTED VODKA,Wilson Daniels Ltd.,Crystal Head Vodka,6,750,26.0,39.0,2,78.0
2012-01-31,3732,North Scott Foods,ELDRIDGE,IA,52748,34747,IMPORTED VODKA,Stoli Group,Stolichnaya Premium Vodka 80 Proof (lv),12,1000,16.18,24.27,1,24.27
2012-01-31,2962,Dahl's / Johnston,JOHNSTON,IA,50131,34122,IMPORTED VODKA,Wilson Daniels Ltd.,Crystal Head Vodka,6,750,26.0,39.0,3,117.0
2012-01-31,3907,Smokin' Joe's #16 Tobacco and Liquor,MUSCATINE,IA,52761,35914,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,24,375,1.84,2.75,11,30.25
2012-01-31,2616,Hy-Vee Food and Drug / Clinton,CLINTON,IA,52732,38180,VODKA 80 PROOF,Fifth Generation Inc.,Titos Handmade Mini,5,600,,,3,
2012-01-31,4312,I-80 Liquor / Council Bluffs,COUNCIL BLUFFS,IA,51501,37413,VODKA 80 PROOF,Diageo Americas,Popov Vodka 80 Prf,48,200,1.53,2.3,2,4.6
2012-01-31,3774,Eagle Country Market / Dubuque,DUBUQUE,IA,52001,36976,VODKA 80 PROOF,"Sazerac Co., Inc.",Nikolai Vodka,12,750,3.26,4.88,12,58.56
2012-01-31,3162,Nash Finch / Wholesale Food,MUSCATINE,IA,52761,36186,VODKA 80 PROOF,Diageo Americas,Gordon's Vodka 80 Prf,12,750,5.26,7.89,12,94.68
2012-01-31,4250,Fareway Stores #882 / Eldora,ELDORA,IA,50627,37346,VODKA 80 PROOF,Phillips Beverage Company,Phillips Vodka,12,750,3.48,5.23,12,62.76
2012-01-31,2628,Hy-Vee Food Store / Eldora,ELDORA,IA,50627,37346,VODKA 80 PROOF,Phillips Beverage Company,Phillips Vodka,12,750,3.48,5.23,12,62.76
2012-01-31,2584,Hy-Vee Food Store / Fort Madison,FORT MADISON,IA,52627,36976,VODKA 80 PROOF,"Sazerac Co., Inc.",Nikolai Vodka,12,750,3.26,4.88,12,58.56
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,38176,VODKA 80 PROOF,Fifth Generation Inc.,Titos Vodka,12,750,9.64,14.46,12,173.52
2012-01-31,2628,Hy-Vee Food Store / Eldora,ELDORA,IA,50627,35316,VODKA 80 PROOF,Sazerac North America,Barton Vodka,12,750,3.37,5.05,12,60.6
2012-01-31,2573,Hy-Vee Food Store / Muscatine,MUSCATINE,IA,52761,35946,VODKA 80 PROOF,Sazerac North America,Fleischmann's Royal Vodka,12,750,3.44,5.15,12,61.8
2012-01-31,2629,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,IA,51503,37986,VODKA 80 PROOF,Campari(skyy),Skyy Vodka,12,750,10.01,15.01,12,180.12
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,37426,VODKA 80 PROOF,Diageo Americas,Popov Vodka 80 Prf Traveler,12,750,4.1,6.15,12,73.8
2012-01-31,2629,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,IA,51503,37935,VODKA 80 PROOF,Sazerac North America,Skol Vodka Traveler,12,750,3.64,5.45,12,65.4
